station,BusID,HC_firm_min,HC_median,HC_mean,HC_p90,HC_p95,HC_nonfirm,gain_nonfirm_minus_firm,ratio_nonfirm_to_firm
1351982,933939,23.0,23.0,23.166666666666668,24.0,24.0,24.0,1.0,1.0434782608695652
1351982,934084,44.0,46.0,46.333333333333336,47.0,47.0,47.0,3.0,1.0681818181818181
1351982,1152361,45.0,49.0,48.208333333333336,49.0,49.0,49.0,4.0,1.0888888888888888
1351982,1299211,46.0,50.0,50.708333333333336,55.0,55.0,55.0,9.0,1.1956521739130435
1351982,1474220,62.0,64.0,64.25,65.0,65.0,65.0,3.0,1.0483870967741935
1351982,1556417,45.0,49.0,49.708333333333336,54.0,54.0,54.0,9.0,1.2
1351982,2524792,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1351982,2524801,42.0,42.0,42.0,42.0,42.0,42.0,0.0,1.0
1351982,2597284,47.0,49.5,49.291666666666664,50.0,50.0,50.0,3.0,1.0638297872340425
1351982,3380931,37.0,37.0,37.375,38.0,38.0,38.0,1.0,1.027027027027027
1351982,3541113,46.0,47.0,46.541666666666664,47.0,47.0,47.0,1.0,1.0217391304347827
1351982,3541114,46.0,46.0,46.458333333333336,47.0,47.0,47.0,1.0,1.0217391304347827
1459343,1899476,22.0,25.0,23.958333333333332,25.0,25.0,25.0,3.0,1.1363636363636365
1459343,1903690,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,1903695,37.0,39.0,39.166666666666664,40.0,40.0,40.0,3.0,1.0810810810810811
1459343,1903700,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,1903706,33.0,35.0,35.0,36.0,36.0,36.0,3.0,1.0909090909090908
1459343,1903719,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,1903729,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,1903783,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,1903835,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,1903860,20.0,22.0,21.625,22.0,22.0,22.0,2.0,1.1
1459343,1903900,16.0,16.0,16.0,16.0,16.0,16.0,0.0,1.0
1459343,1903920,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,1903976,23.0,25.0,24.5,25.0,25.0,25.0,2.0,1.0869565217391304
1459343,1903982,22.0,23.0,22.583333333333332,23.0,23.0,23.0,1.0,1.0454545454545454
1459343,1904017,14.0,15.0,15.291666666666666,16.0,16.0,16.0,2.0,1.1428571428571428
1459343,1904379,18.0,19.0,18.75,19.0,19.0,19.0,1.0,1.0555555555555556
1459343,1904389,17.0,18.0,17.583333333333332,18.0,18.0,18.0,1.0,1.0588235294117647
1459343,1904394,17.0,18.0,17.583333333333332,18.0,18.0,18.0,1.0,1.0588235294117647
1459343,1942936,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
1459343,1942953,19.0,22.0,21.333333333333332,22.0,22.849999999999998,22.849999999999998,3.849999999999998,1.2026315789473683
1459343,1947095,44.0,47.0,46.5,47.0,47.0,47.0,3.0,1.0681818181818181
1459343,2189612,38.0,40.0,39.75,41.0,41.0,41.0,3.0,1.0789473684210527
1459343,2239774,17.0,18.0,17.583333333333332,18.0,18.0,18.0,1.0,1.0588235294117647
1459343,2239779,57.0,59.0,58.75,60.0,60.0,60.0,3.0,1.0526315789473684
1459343,2239793,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,2239803,17.0,18.0,17.583333333333332,18.0,18.0,18.0,1.0,1.0588235294117647
1459343,2372207,38.0,40.0,40.083333333333336,41.0,41.0,41.0,3.0,1.0789473684210527
1459343,2475645,18.0,19.0,19.25,20.0,20.0,20.0,2.0,1.1111111111111112
1459343,2475650,21.0,22.0,21.75,22.0,22.0,22.0,1.0,1.0476190476190477
1459343,2522946,12.0,13.0,12.583333333333334,13.0,13.0,13.0,1.0,1.0833333333333333
1459343,2524115,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
1459343,2524139,16.0,17.0,16.666666666666668,17.0,17.0,17.0,1.0,1.0625
1459343,2524202,32.0,33.0,33.25,34.0,34.0,34.0,2.0,1.0625
1459343,2524213,16.0,17.0,16.916666666666668,17.0,17.0,17.0,1.0,1.0625
1459343,2524214,36.0,36.0,36.416666666666664,37.0,37.0,37.0,1.0,1.0277777777777777
1459343,2524230,21.0,21.0,21.0,21.0,21.0,21.0,0.0,1.0
1459343,2524245,14.0,14.0,14.0,14.0,14.0,14.0,0.0,1.0
1459343,2524255,21.0,21.0,21.0,21.0,21.0,21.0,0.0,1.0
1459343,2524265,16.0,16.0,16.0,16.0,16.0,16.0,0.0,1.0
1459343,2524270,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,2524295,11.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0
1459343,2524300,11.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0
1459343,2524310,11.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0
1459343,2578521,41.0,43.0,42.875,44.0,44.0,44.0,3.0,1.0731707317073171
1459343,2579147,55.0,55.0,55.0,55.0,55.0,55.0,0.0,1.0
1459343,2579348,27.0,27.0,27.0,27.0,27.0,27.0,0.0,1.0
1459343,2579364,29.0,29.0,29.0,29.0,29.0,29.0,0.0,1.0
1459343,2579394,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
1459343,2579409,16.0,16.0,16.0,16.0,16.0,16.0,0.0,1.0
1459343,2579444,12.0,12.0,12.0,12.0,12.0,12.0,0.0,1.0
1459343,2580315,22.0,22.0,22.0,22.0,22.0,22.0,0.0,1.0
1459343,2580580,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
1459343,2581468,22.0,23.0,23.0,24.0,24.0,24.0,2.0,1.0909090909090908
1459343,3525437,12.0,13.0,12.916666666666666,13.0,13.0,13.0,1.0,1.0833333333333333
1459343,3525454,15.0,15.5,15.5,16.0,16.0,16.0,1.0,1.0666666666666667
1459343,3612708,23.0,24.0,23.916666666666668,24.0,24.0,24.0,1.0,1.0434782608695652
1830188,41634,20.0,21.5,21.333333333333332,22.0,22.0,22.0,2.0,1.1
1830188,689549,20.0,22.0,21.75,22.0,22.0,22.0,2.0,1.1
1830188,689554,20.0,22.0,21.833333333333332,22.0,22.0,22.0,2.0,1.1
1830188,954350,46.0,49.5,49.291666666666664,51.0,51.0,51.0,5.0,1.108695652173913
1830188,1570656,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
1830188,1812368,64.0,65.0,64.83333333333333,65.0,65.0,65.0,1.0,1.015625
1830188,1812388,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
1830188,1812393,58.0,60.5,60.166666666666664,61.0,61.0,61.0,3.0,1.0517241379310345
1830188,1812408,56.0,59.5,59.125,60.0,60.0,60.0,4.0,1.0714285714285714
1830188,1812432,60.0,61.0,61.0,62.0,62.0,62.0,2.0,1.0333333333333334
1830188,1812442,58.0,60.0,59.958333333333336,61.0,61.0,61.0,3.0,1.0517241379310345
1830188,1812457,61.0,64.0,63.375,64.0,64.0,64.0,3.0,1.0491803278688525
1830188,1812462,62.0,64.5,64.33333333333333,65.0,65.0,65.0,3.0,1.0483870967741935
1830188,1819188,62.0,64.0,63.875,65.0,65.0,65.0,3.0,1.0483870967741935
1830188,1856564,22.0,22.0,22.291666666666668,23.0,23.0,23.0,1.0,1.0454545454545454
1830188,1903608,27.0,29.5,29.416666666666668,31.0,31.0,31.0,4.0,1.1481481481481481
1830188,1903623,26.0,28.0,28.083333333333332,29.7,30.0,30.0,4.0,1.1538461538461537
1830188,2034847,13.0,16.0,15.375,16.0,16.0,16.0,3.0,1.2307692307692308
1830188,2231890,58.0,62.0,61.5,62.0,62.0,62.0,4.0,1.0689655172413792
1830188,2341888,22.0,23.0,22.916666666666668,23.0,23.0,23.0,1.0,1.0454545454545454
1830188,2524749,17.0,18.0,17.875,18.0,18.0,18.0,1.0,1.0588235294117647
1830188,2577928,47.0,51.0,50.708333333333336,53.0,53.0,53.0,6.0,1.127659574468085
1830188,2578336,36.0,39.5,39.25,41.7,42.0,42.0,6.0,1.1666666666666667
1830188,2578477,23.0,26.0,25.541666666666668,27.0,27.0,27.0,4.0,1.173913043478261
1830188,2578485,23.0,25.5,25.458333333333332,27.0,27.0,27.0,4.0,1.173913043478261
1830188,2578493,23.0,25.0,25.125,26.7,27.0,27.0,4.0,1.173913043478261
1830188,2579489,39.0,41.0,41.041666666666664,42.0,42.0,42.0,3.0,1.0769230769230769
1830188,2579503,41.0,44.0,43.791666666666664,45.0,45.0,45.0,4.0,1.0975609756097562
1830188,3358535,47.0,51.0,50.958333333333336,53.0,53.0,53.0,6.0,1.127659574468085
1830188,3358605,38.0,42.0,41.5,44.0,44.0,44.0,6.0,1.1578947368421053
1830188,3358612,36.0,40.0,39.833333333333336,42.0,42.0,42.0,6.0,1.1666666666666667
1830188,3379042,47.0,51.0,51.166666666666664,53.0,53.849999999999994,53.849999999999994,6.849999999999994,1.1457446808510636
1830188,3514572,23.0,25.0,24.5,25.0,25.0,25.0,2.0,1.0869565217391304
1830188,3514577,22.0,23.5,23.291666666666668,24.0,24.0,24.0,2.0,1.0909090909090908
1830188,3602109,22.0,23.0,22.625,23.0,23.0,23.0,1.0,1.0454545454545454
65016,635028,22.0,22.0,22.0,22.0,22.0,22.0,0.0,1.0
65016,1372768,44.0,46.0,45.958333333333336,47.0,47.0,47.0,3.0,1.0681818181818181
65016,1402281,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65016,1402401,35.0,36.0,35.625,36.0,36.0,36.0,1.0,1.0285714285714285
65016,1402411,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65016,1402514,42.0,44.0,43.458333333333336,44.0,44.0,44.0,2.0,1.0476190476190477
65016,1402579,16.0,17.0,16.958333333333332,17.0,17.0,17.0,1.0,1.0625
65016,1402660,36.0,36.0,36.0,36.0,36.0,36.0,0.0,1.0
65016,1402884,41.0,41.0,41.0,41.0,41.0,41.0,0.0,1.0
65016,1402894,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65016,1402915,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65016,1402950,32.0,32.0,32.0,32.0,32.0,32.0,0.0,1.0
65016,1402966,22.0,22.0,22.0,22.0,22.0,22.0,0.0,1.0
65016,1403206,60.0,60.0,60.0,60.0,60.0,60.0,0.0,1.0
65016,1403224,57.0,58.0,57.958333333333336,58.0,58.0,58.0,1.0,1.0175438596491229
65016,1403441,51.0,51.0,51.0,51.0,51.0,51.0,0.0,1.0
65016,1403446,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65016,1403519,27.0,27.0,27.0,27.0,27.0,27.0,0.0,1.0
65016,1403591,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65016,1403761,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65016,2519996,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65016,2574122,42.0,44.0,44.291666666666664,45.0,45.0,45.0,3.0,1.0714285714285714
65016,2574602,42.0,44.0,44.041666666666664,45.0,45.0,45.0,3.0,1.0714285714285714
65016,2575651,74.0,74.0,74.0,74.0,74.0,74.0,0.0,1.0
65016,2576325,71.0,71.0,71.0,71.0,71.0,71.0,0.0,1.0
65016,2577448,60.0,60.0,60.0,60.0,60.0,60.0,0.0,1.0
65016,2577458,59.0,59.0,59.0,59.0,59.0,59.0,0.0,1.0
65016,2581417,44.0,46.0,46.333333333333336,47.0,47.0,47.0,3.0,1.0681818181818181
65016,2581488,43.0,45.0,45.25,46.0,46.0,46.0,3.0,1.069767441860465
65016,2581539,43.0,45.0,44.5,45.0,45.0,45.0,2.0,1.0465116279069768
65016,2581921,33.0,34.0,33.791666666666664,34.0,34.0,34.0,1.0,1.0303030303030303
65016,2581924,42.0,44.0,43.958333333333336,45.0,45.0,45.0,3.0,1.0714285714285714
65016,2581936,42.0,44.0,44.333333333333336,45.0,45.0,45.0,3.0,1.0714285714285714
65016,2581953,43.0,44.5,44.416666666666664,45.0,45.0,45.0,2.0,1.0465116279069768
65016,3297022,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65016,3297329,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65016,3300116,26.0,27.0,26.75,27.0,27.0,27.0,1.0,1.0384615384615385
65016,3300147,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65016,3300159,16.0,16.0,16.0,16.0,16.0,16.0,0.0,1.0
65016,3300160,14.0,14.0,14.0,14.0,14.0,14.0,0.0,1.0
65016,3307430,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65016,3308031,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65019,41627,46.0,48.0,47.75,49.0,49.0,49.0,3.0,1.065217391304348
65019,41657,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65019,41661,16.0,17.0,16.958333333333332,17.0,17.0,17.0,1.0,1.0625
65019,41667,14.0,15.5,15.25,16.0,16.0,16.0,2.0,1.1428571428571428
65019,41669,21.0,24.0,23.75,25.0,25.0,25.0,4.0,1.1904761904761905
65019,41670,16.0,17.0,16.833333333333332,17.0,17.0,17.0,1.0,1.0625
65019,43446,27.0,28.0,27.833333333333332,28.0,28.0,28.0,1.0,1.037037037037037
65019,1169202,16.0,19.0,18.458333333333332,20.0,20.0,20.0,4.0,1.25
65019,1539774,48.0,50.0,50.0,51.0,51.0,51.0,3.0,1.0625
65019,1539779,49.0,50.0,49.875,50.0,50.0,50.0,1.0,1.0204081632653061
65019,2523863,52.0,53.0,53.166666666666664,54.0,54.0,54.0,2.0,1.0384615384615385
65019,2523874,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65019,2523899,17.0,18.0,17.833333333333332,18.0,18.0,18.0,1.0,1.0588235294117647
65019,2523909,17.0,18.0,17.75,18.0,18.0,18.0,1.0,1.0588235294117647
65019,2523934,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65019,2523942,33.0,34.0,33.958333333333336,34.0,34.0,34.0,1.0,1.0303030303030303
65019,2523947,33.0,34.0,33.583333333333336,34.0,34.0,34.0,1.0,1.0303030303030303
65019,2523967,16.0,17.0,16.875,17.0,17.0,17.0,1.0,1.0625
65019,2523972,16.0,17.0,16.875,17.0,17.0,17.0,1.0,1.0625
65019,2523987,17.0,17.0,17.041666666666668,17.0,17.0,17.0,0.0,1.0
65019,2524002,45.0,47.0,46.916666666666664,48.0,48.0,48.0,3.0,1.0666666666666667
65019,2524007,17.0,18.0,17.958333333333332,18.0,18.0,18.0,1.0,1.0588235294117647
65019,2524012,36.0,38.0,37.5,38.0,38.0,38.0,2.0,1.0555555555555556
65019,2524017,15.0,16.0,15.625,16.0,16.0,16.0,1.0,1.0666666666666667
65019,2524022,14.0,14.0,14.0,14.0,14.0,14.0,0.0,1.0
65019,2524064,16.0,16.0,16.375,17.0,17.0,17.0,1.0,1.0625
65019,2528605,22.0,23.0,22.791666666666668,23.0,23.0,23.0,1.0,1.0454545454545454
65019,2528615,22.0,23.0,22.875,23.0,23.0,23.0,1.0,1.0454545454545454
65019,2528625,22.0,23.0,22.75,23.0,23.0,23.0,1.0,1.0454545454545454
65019,2528656,21.0,23.0,22.5,23.0,23.0,23.0,2.0,1.0952380952380953
65019,2528666,22.0,22.0,22.0,22.0,22.0,22.0,0.0,1.0
65019,2528701,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65019,2528728,16.0,17.0,16.958333333333332,17.0,17.0,17.0,1.0,1.0625
65019,2528762,15.0,17.0,16.791666666666668,17.0,17.0,17.0,2.0,1.1333333333333333
65019,2528778,15.0,17.0,16.708333333333332,17.0,17.0,17.0,2.0,1.1333333333333333
65019,2528826,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65019,2528852,15.0,17.0,16.541666666666668,17.0,17.0,17.0,2.0,1.1333333333333333
65019,2528867,16.0,19.0,18.625,20.0,20.0,20.0,4.0,1.25
65019,2528872,14.0,17.0,16.125,17.0,17.0,17.0,3.0,1.2142857142857142
65019,2529131,10.0,13.0,12.625,14.0,14.0,14.0,4.0,1.4
65019,2529136,10.0,13.0,12.75,14.0,14.0,14.0,4.0,1.4
65019,2529146,10.0,12.5,12.0,13.0,13.0,13.0,3.0,1.3
65019,2529154,11.0,14.0,13.5,15.0,15.0,15.0,4.0,1.3636363636363635
65019,2529162,11.0,14.5,13.833333333333334,15.0,15.0,15.0,4.0,1.3636363636363635
65019,2529170,12.0,15.0,14.708333333333334,16.0,16.0,16.0,4.0,1.3333333333333333
65019,2529198,12.0,16.0,14.875,16.0,16.0,16.0,4.0,1.3333333333333333
65019,2529208,12.0,15.0,14.541666666666666,16.0,16.0,16.0,4.0,1.3333333333333333
65019,2529226,13.0,16.0,15.375,16.0,16.0,16.0,3.0,1.2307692307692308
65019,2529236,12.0,16.0,15.0,16.0,16.0,16.0,4.0,1.3333333333333333
65019,2529259,14.0,16.0,16.0,17.0,17.0,17.0,3.0,1.2142857142857142
65019,2529269,13.0,16.0,15.333333333333334,16.0,16.0,16.0,3.0,1.2307692307692308
65019,2529304,15.0,16.0,16.041666666666668,17.0,17.0,17.0,2.0,1.1333333333333333
65019,2529319,14.0,16.0,15.583333333333334,16.0,16.0,16.0,2.0,1.1428571428571428
65019,2537404,15.0,16.0,16.041666666666668,17.0,17.0,17.0,2.0,1.1333333333333333
65019,2537431,17.0,19.5,19.166666666666668,20.0,20.0,20.0,3.0,1.1764705882352942
65019,2537449,16.0,17.0,16.708333333333332,17.0,17.0,17.0,1.0,1.0625
65019,2537476,11.0,12.0,11.833333333333334,12.0,12.849999999999998,12.849999999999998,1.8499999999999979,1.168181818181818
65019,2537481,11.0,12.0,11.833333333333334,12.0,12.849999999999998,12.849999999999998,1.8499999999999979,1.168181818181818
65019,2538747,16.0,20.5,19.625,21.0,21.0,21.0,5.0,1.3125
65019,2538752,16.0,20.0,19.541666666666668,21.0,21.0,21.0,5.0,1.3125
65019,2577513,50.0,52.0,51.875,52.0,52.849999999999994,52.849999999999994,2.8499999999999943,1.057
65019,2577554,16.0,16.0,16.208333333333332,17.0,17.0,17.0,1.0,1.0625
65019,2577564,15.0,16.0,15.916666666666666,16.0,16.0,16.0,1.0,1.0666666666666667
65019,2577579,58.0,59.0,58.708333333333336,59.0,59.0,59.0,1.0,1.0172413793103448
65019,2577589,59.0,60.0,59.708333333333336,60.0,60.0,60.0,1.0,1.0169491525423728
65019,2577599,59.0,60.0,60.208333333333336,61.0,61.0,61.0,2.0,1.0338983050847457
65019,2577609,60.0,61.0,60.958333333333336,61.7,62.0,62.0,2.0,1.0333333333333334
65019,2577628,61.0,62.0,61.916666666666664,62.7,63.0,63.0,2.0,1.0327868852459017
65019,2577943,31.0,37.0,36.875,40.0,40.0,40.0,9.0,1.2903225806451613
65019,2577963,30.0,36.5,36.0,39.0,39.0,39.0,9.0,1.3
65019,2577993,29.0,36.0,35.125,38.0,38.849999999999994,38.849999999999994,9.849999999999994,1.3396551724137928
65019,2578009,29.0,35.0,34.708333333333336,38.0,38.0,38.0,9.0,1.3103448275862069
65019,2578019,57.0,58.0,57.75,58.0,58.0,58.0,1.0,1.0175438596491229
65019,2578068,53.0,54.0,53.666666666666664,54.0,54.0,54.0,1.0,1.0188679245283019
65019,3358674,54.0,58.0,57.833333333333336,60.0,60.0,60.0,6.0,1.1111111111111112
65019,3358676,55.0,58.0,58.25,60.0,60.0,60.0,5.0,1.0909090909090908
65019,3358678,55.0,59.0,58.75,61.0,61.0,61.0,6.0,1.1090909090909091
65019,3358686,56.0,59.0,59.208333333333336,61.0,61.0,61.0,5.0,1.0892857142857142
65019,3563074,34.0,35.0,34.958333333333336,35.0,35.0,35.0,1.0,1.0294117647058822
65025,43451,33.0,37.5,37.416666666666664,40.0,40.849999999999994,40.849999999999994,7.849999999999994,1.2378787878787878
65025,43455,31.0,35.0,34.916666666666664,37.7,38.0,38.0,7.0,1.2258064516129032
65025,43456,32.0,36.0,35.583333333333336,38.0,38.849999999999994,38.849999999999994,6.849999999999994,1.2140624999999998
65025,43457,31.0,35.5,35.208333333333336,37.7,38.0,38.0,7.0,1.2258064516129032
65025,44255,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,44293,47.0,54.5,53.791666666666664,57.0,57.0,57.0,10.0,1.2127659574468086
65025,44300,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,44304,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,649581,35.0,38.0,37.666666666666664,39.0,39.849999999999994,39.849999999999994,4.849999999999994,1.1385714285714283
65025,933924,43.0,45.5,45.25,47.0,47.0,47.0,4.0,1.0930232558139534
65025,933929,44.0,46.0,45.875,46.0,46.0,46.0,2.0,1.0454545454545454
65025,1119992,49.0,53.5,53.333333333333336,56.0,56.849999999999994,56.849999999999994,7.849999999999994,1.1602040816326529
65025,1120085,62.0,62.0,62.0,62.0,62.0,62.0,0.0,1.0
65025,1203904,35.0,39.0,38.583333333333336,40.0,40.849999999999994,40.849999999999994,5.849999999999994,1.167142857142857
65025,1405960,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,1406046,34.0,36.0,35.833333333333336,37.0,37.849999999999994,37.849999999999994,3.8499999999999943,1.1132352941176469
65025,2239329,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,2524843,41.0,43.0,43.166666666666664,44.0,44.849999999999994,44.849999999999994,3.8499999999999943,1.09390243902439
65025,2524851,41.0,44.0,43.541666666666664,45.0,45.0,45.0,4.0,1.0975609756097562
65025,2524922,47.0,54.5,53.833333333333336,57.0,57.0,57.0,10.0,1.2127659574468086
65025,2525031,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,2525046,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,2525133,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,2537242,33.0,37.0,36.541666666666664,39.0,39.849999999999994,39.849999999999994,6.849999999999994,1.2075757575757573
65025,2537247,14.0,15.0,14.958333333333334,16.0,16.0,16.0,2.0,1.1428571428571428
65025,2538885,40.0,42.0,42.041666666666664,43.0,43.0,43.0,3.0,1.075
65025,2573776,47.0,47.0,47.0,47.0,47.0,47.0,0.0,1.0
65025,2573791,47.0,47.0,47.0,47.0,47.0,47.0,0.0,1.0
65025,2573831,47.0,47.0,47.0,47.0,47.0,47.0,0.0,1.0
65025,2573943,47.0,47.0,47.0,47.0,47.0,47.0,0.0,1.0
65025,2574035,46.0,46.0,46.0,46.0,46.0,46.0,0.0,1.0
65025,2574144,46.0,46.0,46.0,46.0,46.0,46.0,0.0,1.0
65025,2574617,46.0,46.0,46.0,46.0,46.0,46.0,0.0,1.0
65025,2574775,32.0,36.0,36.083333333333336,38.7,39.0,39.0,7.0,1.21875
65025,2574794,32.0,36.0,35.958333333333336,38.7,39.0,39.0,7.0,1.21875
65025,2575174,32.0,35.5,35.25,37.7,38.0,38.0,6.0,1.1875
65025,2575228,47.0,54.0,53.541666666666664,57.0,57.0,57.0,10.0,1.2127659574468086
65025,2575231,47.0,54.0,53.75,57.0,57.0,57.0,10.0,1.2127659574468086
65025,2575371,47.0,55.0,54.333333333333336,57.7,58.0,58.0,11.0,1.2340425531914894
65025,2575422,48.0,56.0,55.208333333333336,58.0,58.849999999999994,58.849999999999994,10.849999999999994,1.2260416666666665
65025,2575448,47.0,55.5,54.625,58.0,58.0,58.0,11.0,1.2340425531914894
65025,2575544,47.0,54.5,53.708333333333336,57.0,57.0,57.0,10.0,1.2127659574468086
65025,2575568,46.0,54.0,53.083333333333336,56.0,56.0,56.0,10.0,1.2173913043478262
65025,2576524,33.0,37.0,37.125,39.7,40.0,40.0,7.0,1.2121212121212122
65025,2577330,49.0,49.0,49.0,49.0,49.0,49.0,0.0,1.0
65025,2577380,48.0,48.0,48.0,48.0,48.0,48.0,0.0,1.0
65025,2577530,34.0,38.0,37.791666666666664,40.7,41.0,41.0,7.0,1.2058823529411764
65025,2577532,34.0,38.0,37.75,40.7,41.0,41.0,7.0,1.2058823529411764
65025,2577535,34.0,38.0,37.791666666666664,40.7,41.0,41.0,7.0,1.2058823529411764
65025,2579329,46.0,54.0,53.541666666666664,57.0,57.0,57.0,11.0,1.2391304347826086
65025,2614720,46.0,46.0,46.0,46.0,46.0,46.0,0.0,1.0
65025,2614721,47.0,47.0,47.0,47.0,47.0,47.0,0.0,1.0
65025,2614724,47.0,47.0,47.0,47.0,47.0,47.0,0.0,1.0
65025,3191508,23.0,24.0,23.916666666666668,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3191539,17.0,18.0,17.625,18.0,18.0,18.0,1.0,1.0588235294117647
65025,3191564,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,3191586,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,3191610,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,3191685,23.0,24.0,23.875,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3191706,17.0,18.0,17.791666666666668,18.0,18.0,18.0,1.0,1.0588235294117647
65025,3191738,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,3191744,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,3191755,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,3191763,23.0,24.0,23.958333333333332,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3191771,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,3191776,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,3191784,23.0,23.0,23.375,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3191794,23.0,24.0,23.583333333333332,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3193967,22.0,23.0,23.25,24.0,24.0,24.0,2.0,1.0909090909090908
65025,3193988,23.0,23.0,23.416666666666668,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3194006,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,3194050,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,3194071,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65025,3194096,23.0,24.0,23.625,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3194097,17.0,18.0,17.666666666666668,18.0,18.0,18.0,1.0,1.0588235294117647
65025,3194110,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,3194140,23.0,23.0,23.166666666666668,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3194145,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0
65025,3194443,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,3194448,23.0,23.0,23.041666666666668,23.0,23.0,23.0,0.0,1.0
65025,3194458,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,3194467,23.0,24.0,23.541666666666668,24.0,24.0,24.0,1.0,1.0434782608695652
65025,3194502,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,3194526,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,3194541,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,3194626,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,3194638,35.0,38.5,38.375,40.0,40.0,40.0,5.0,1.1428571428571428
65025,3194708,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,3194731,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
65025,3194737,23.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0
